ccaa,fecha,cases_under50,cases_50to59,cases_60to69,cases_70to79,cases_above80,deaths_under50,deaths_50to59,deaths_60to69,deaths_70to79,deaths_above80,hosp_under50,hosp_50to59,hosp_60to69,hosp_70to79,hosp_above80,uci_under50,uci_50to59,uci_60to69,uci_70to79,uci_above80
"Castilla y León","2021-03-18T00:00:00.000Z",140,33,15,10,17,0,0,0,0,4,2,3,9,6,9,0,1,1,1,1
"Cataluña","2021-03-18T00:00:00.000Z",912,169,120,71,42,0,0,0,2,5,8,9,8,14,11,1,0,1,0,1
"Extremadura","2021-03-18T00:00:00.000Z",51,10,5,5,3,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0
"País Vasco","2021-03-18T00:00:00.000Z",246,62,48,24,19,0,0,1,0,5,2,4,3,4,2,0,1,1,0,0
"Galicia","2021-03-18T00:00:00.000Z",120,28,20,16,9,0,0,0,2,0,5,2,2,6,7,2,2,1,1,0
"Ceuta","2021-03-18T00:00:00.000Z",5,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Canarias","2021-03-18T00:00:00.000Z",155,35,15,9,1,0,0,0,2,0,3,9,1,1,6,0,0,0,1,0
"Aragón","2021-03-18T00:00:00.000Z",129,28,15,18,17,0,0,3,0,4,6,3,2,4,3,0,0,0,1,0
"La Rioja","2021-03-18T00:00:00.000Z",30,4,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Madrid","2021-03-18T00:00:00.000Z",1270,251,139,89,47,0,0,3,2,8,27,22,21,21,28,2,0,4,5,2
"Melilla","2021-03-18T00:00:00.000Z",27,6,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Murcia","2021-03-18T00:00:00.000Z",63,10,7,2,2,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0
"Navarra","2021-03-18T00:00:00.000Z",86,8,11,13,6,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0
"no_ccaa","2021-03-18T00:00:00.000Z",6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asturias","2021-03-18T00:00:00.000Z",74,20,16,14,10,0,0,0,1,0,2,1,5,2,6,1,0,3,2,0
"Baleares","2021-03-18T00:00:00.000Z",34,7,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Cantabria","2021-03-18T00:00:00.000Z",25,3,2,3,4,0,0,0,0,0,0,2,1,2,2,0,0,0,1,0
"Com. Valenciana","2021-03-19T00:00:00.000Z",45,11,15,2,2,0,1,1,1,0,4,3,3,1,4,0,0,0,0,0
"Castilla-La Mancha","2021-03-19T00:00:00.000Z",103,16,16,6,17,0,0,0,1,1,0,1,2,1,3,0,0,0,2,0
"Andalucía","2021-03-19T00:00:00.000Z",701,134,86,53,39,0,2,2,2,6,23,14,13,16,11,2,5,5,3,0
"Castilla y León","2021-03-19T00:00:00.000Z",147,29,18,17,7,0,0,2,2,5,6,5,5,7,6,0,0,1,2,0
"Cataluña","2021-03-19T00:00:00.000Z",837,216,121,85,66,0,0,1,1,5,13,5,11,12,13,1,0,1,1,2
"Extremadura","2021-03-19T00:00:00.000Z",40,2,4,4,3,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0
"País Vasco","2021-03-19T00:00:00.000Z",171,47,32,23,11,0,0,0,0,1,3,5,6,2,1,0,0,0,0,0
"Galicia","2021-03-19T00:00:00.000Z",97,13,16,14,13,0,0,0,1,2,5,2,3,2,6,0,1,1,0,0
"Ceuta","2021-03-19T00:00:00.000Z",13,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"Canarias","2021-03-19T00:00:00.000Z",160,37,13,6,6,0,0,0,0,3,3,5,3,0,1,0,2,1,0,0
"Aragón","2021-03-19T00:00:00.000Z",99,16,16,15,11,0,0,1,2,3,1,0,2,3,8,0,0,0,1,0
"La Rioja","2021-03-19T00:00:00.000Z",23,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Madrid","2021-03-19T00:00:00.000Z",285,79,33,34,13,0,0,2,3,5,34,15,16,14,13,1,2,3,2,0
"Melilla","2021-03-19T00:00:00.000Z",26,8,1,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
"Murcia","2021-03-19T00:00:00.000Z",12,2,2,1,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0
"Navarra","2021-03-19T00:00:00.000Z",69,14,12,2,5,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0
"no_ccaa","2021-03-19T00:00:00.000Z",11,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Asturias","2021-03-19T00:00:00.000Z",87,16,20,11,8,0,0,3,1,0,3,1,1,7,7,0,0,0,1,0
"Baleares","2021-03-19T00:00:00.000Z",50,15,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Cantabria","2021-03-19T00:00:00.000Z",17,8,7,3,3,0,0,0,0,1,1,1,1,3,0,0,1,0,0,0
"Com. Valenciana","2021-03-20T00:00:00.000Z",36,11,5,2,4,0,1,0,0,0,5,4,4,4,5,0,1,1,0,0
"Castilla-La Mancha","2021-03-20T00:00:00.000Z",51,12,4,4,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"Andalucía","2021-03-20T00:00:00.000Z",322,79,54,17,18,0,0,2,3,5,15,15,8,9,15,4,0,4,0,0
"Castilla y León","2021-03-20T00:00:00.000Z",82,22,14,10,6,0,2,1,2,4,5,5,4,6,6,0,1,0,0,0
"Cataluña","2021-03-20T00:00:00.000Z",300,94,48,26,15,0,0,1,3,7,6,8,6,9,9,0,3,3,1,0
"Extremadura","2021-03-20T00:00:00.000Z",14,5,4,4,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"País Vasco","2021-03-20T00:00:00.000Z",160,48,27,22,7,0,0,1,2,3,6,4,6,4,4,0,0,0,0,0
"Galicia","2021-03-20T00:00:00.000Z",58,13,11,5,3,0,0,0,0,1,3,3,3,3,0,0,1,1,0,0
"Ceuta","2021-03-20T00:00:00.000Z",24,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2021-03-20T00:00:00.000Z",158,30,13,15,8,0,0,1,2,1,4,8,4,3,6,1,3,2,1,1
"Aragón","2021-03-20T00:00:00.000Z",77,6,10,7,6,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0
"La Rioja","2021-03-20T00:00:00.000Z",5,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Madrid","2021-03-20T00:00:00.000Z",293,87,51,35,21,0,0,0,2,8,19,19,15,20,16,1,3,2,1,0
"Melilla","2021-03-20T00:00:00.000Z",14,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Murcia","2021-03-20T00:00:00.000Z",52,11,4,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
"Navarra","2021-03-20T00:00:00.000Z",54,15,7,10,6,0,0,0,0,1,2,0,2,0,1,0,0,1,0,0
"no_ccaa","2021-03-20T00:00:00.000Z",8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asturias","2021-03-20T00:00:00.000Z",42,7,8,6,4,0,0,0,1,1,2,0,6,1,5,0,0,0,0,0
"Baleares","2021-03-20T00:00:00.000Z",26,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cantabria","2021-03-20T00:00:00.000Z",36,2,7,5,3,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0
"Com. Valenciana","2021-03-21T00:00:00.000Z",31,6,6,4,7,0,1,0,0,0,3,3,3,2,3,0,0,0,1,0
"Castilla-La Mancha","2021-03-21T00:00:00.000Z",50,11,6,4,3,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0
"Andalucía","2021-03-21T00:00:00.000Z",195,52,29,26,10,0,0,1,6,2,12,10,8,11,1,0,1,3,1,0
"Castilla y León","2021-03-21T00:00:00.000Z",79,16,5,2,3,0,0,0,1,3,8,3,2,2,1,0,0,1,0,1
"Cataluña","2021-03-21T00:00:00.000Z",256,66,45,24,12,1,0,2,5,6,7,4,15,13,9,1,0,0,1,0
"Extremadura","2021-03-21T00:00:00.000Z",32,9,8,3,2,0,0,0,1,0,2,0,0,1,1,0,1,0,0,0
"País Vasco","2021-03-21T00:00:00.000Z",189,46,36,13,11,0,0,0,0,4,3,5,3,4,3,0,0,0,1,0
"Galicia","2021-03-21T00:00:00.000Z",58,10,7,5,11,0,0,0,1,1,2,1,2,0,4,1,0,0,0,0
"Ceuta","2021-03-21T00:00:00.000Z",5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2021-03-21T00:00:00.000Z",101,26,13,5,10,0,0,0,0,3,4,4,2,2,8,0,0,1,0,0
"Aragón","2021-03-21T00:00:00.000Z",25,6,2,3,2,0,0,0,0,1,1,2,2,3,4,1,1,0,0,0
"La Rioja","2021-03-21T00:00:00.000Z",14,1,3,0,0,0,0,0,1,0,2,0,2,0,1,0,0,1,0,0
"Madrid","2021-03-21T00:00:00.000Z",252,72,38,18,18,0,0,2,3,4,31,19,15,17,14,6,4,5,0,0
"Melilla","2021-03-21T00:00:00.000Z",10,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Murcia","2021-03-21T00:00:00.000Z",24,5,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
"Navarra","2021-03-21T00:00:00.000Z",39,11,9,1,8,0,0,0,0,1,1,0,2,5,3,0,0,1,1,1
"no_ccaa","2021-03-21T00:00:00.000Z",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asturias","2021-03-21T00:00:00.000Z",34,9,15,4,3,0,0,0,0,1,2,1,5,5,0,0,0,0,0,0
"Baleares","2021-03-21T00:00:00.000Z",18,9,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"Cantabria","2021-03-21T00:00:00.000Z",10,3,2,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0
"Com. Valenciana","2021-03-22T00:00:00.000Z",68,16,5,10,4,0,0,1,0,1,5,4,1,4,3,0,0,0,0,0
"Castilla-La Mancha","2021-03-22T00:00:00.000Z",102,27,16,11,5,0,0,2,0,4,1,0,1,1,4,1,0,0,0,1
"Andalucía","2021-03-22T00:00:00.000Z",613,137,76,32,30,0,0,2,2,6,24,16,24,19,10,5,4,4,2,1
"Castilla y León","2021-03-22T00:00:00.000Z",114,29,23,16,18,0,0,0,0,3,5,4,3,13,10,1,0,0,1,0
"Cataluña","2021-03-22T00:00:00.000Z",1014,240,177,107,77,0,0,2,3,7,13,12,19,20,18,3,2,4,1,0
"Extremadura","2021-03-22T00:00:00.000Z",50,6,11,6,5,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0
"País Vasco","2021-03-22T00:00:00.000Z",215,62,43,34,20,0,0,1,1,7,8,3,6,1,4,0,0,0,0,0
"Galicia","2021-03-22T00:00:00.000Z",85,20,16,4,5,0,0,0,0,2,6,4,8,2,5,0,1,0,1,0
"Ceuta","2021-03-22T00:00:00.000Z",14,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Canarias","2021-03-22T00:00:00.000Z",180,23,17,10,5,0,1,0,0,0,6,5,3,3,2,0,2,1,3,0
"Aragón","2021-03-22T00:00:00.000Z",60,20,9,8,2,0,0,0,2,0,2,2,2,5,5,0,1,0,1,0
"La Rioja","2021-03-22T00:00:00.000Z",13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Madrid","2021-03-22T00:00:00.000Z",1096,276,128,79,48,0,1,2,5,8,46,25,30,23,19,5,0,5,3,1
"Melilla","2021-03-22T00:00:00.000Z",28,1,3,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0
"Murcia","2021-03-22T00:00:00.000Z",43,16,6,1,0,0,0,0,1,1,5,1,2,0,0,0,0,1,1,0
"Navarra","2021-03-22T00:00:00.000Z",88,14,8,8,4,0,0,0,0,0,5,3,1,0,1,0,0,1,0,0
"no_ccaa","2021-03-22T00:00:00.000Z",3,3,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"Asturias","2021-03-22T00:00:00.000Z",67,28,9,5,8,0,1,0,0,0,5,3,2,2,2,0,0,1,1,0
"Baleares","2021-03-22T00:00:00.000Z",32,9,7,4,1,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0
"Cantabria","2021-03-22T00:00:00.000Z",31,5,1,8,7,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0
"Com. Valenciana","2021-03-23T00:00:00.000Z",130,19,19,10,6,0,1,0,1,1,3,3,6,1,3,0,1,0,0,0
"Castilla-La Mancha","2021-03-23T00:00:00.000Z",128,25,22,10,12,0,0,1,0,1,1,1,1,2,5,0,0,0,0,0
